source,line,kind,token,target,status,semantics
submodules/create-yss-spec/template/scripts/verify-context-reconciliation,32,scripts-literal,scripts/verify-context-reconciliation,submodules/create-yss-spec/template/scripts/verify-context-reconciliation,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-reconciliation-scenarios,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-reconciliation-scenarios,3,import-export,node:os,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-reconciliation-scenarios,4,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-reconciliation-scenarios,5,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-reconciliation-scenarios,35,scripts-literal,scripts/verify-context-contract,submodules/create-yss-spec/template/scripts/verify-context-contract,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-reconciliation-scenarios,57,scripts-literal,scripts/verify-context-reconciliation,submodules/create-yss-spec/template/scripts/verify-context-reconciliation,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-digital-human-roles,2,import-export,./lib/digital-human-roles.mjs,submodules/create-yss-spec/template/scripts/lib/digital-human-roles.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-digital-human-roles-scenarios,2,import-export,./lib/digital-human-roles.mjs,submodules/create-yss-spec/template/scripts/lib/digital-human-roles.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-digital-human-roles-scenarios,3,import-export,./lib/lifecycle-registry.mjs,submodules/create-yss-spec/template/scripts/lib/lifecycle-registry.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-digital-human-roles-scenarios,4,import-export,./lib/skill-registry.mjs,submodules/create-yss-spec/template/scripts/lib/skill-registry.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-digital-human-roles-scenarios,5,import-export,./lib/approval-record.mjs,submodules/create-yss-spec/template/scripts/lib/approval-record.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-digital-human-task-package,2,import-export,node:util,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-digital-human-task-package,3,import-export,./lib/task-package.mjs,submodules/create-yss-spec/template/scripts/lib/task-package.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-digital-human-task-package,7,scripts-literal,scripts/verify-digital-human-task-package,submodules/create-yss-spec/template/scripts/verify-digital-human-task-package,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-digital-human-task-package-scenarios,2,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-digital-human-task-package-scenarios,3,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-digital-human-task-package-scenarios,4,import-export,node:url,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-digital-human-task-package-scenarios,7,scripts-literal,scripts/verify-subagent-task-package-scenarios,submodules/create-yss-spec/template/scripts/verify-subagent-task-package-scenarios,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery,2,import-export,node:util,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery,3,import-export,./lib/frontend-delivery.mjs,submodules/create-yss-spec/template/scripts/lib/frontend-delivery.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,2,import-export,node:test,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,3,import-export,node:assert/strict,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,4,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,5,import-export,node:events,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,6,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,7,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,8,import-export,node:url,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,9,import-export,node:os,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,10,import-export,./fixtures/strategic-handoff/fixture.mjs,submodules/create-yss-spec/template/scripts/fixtures/strategic-handoff/fixture.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,11,import-export,./lib/strategic-handoff.mjs,submodules/create-yss-spec/template/scripts/lib/strategic-handoff.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,14,dynamic-expression,"import(backendTools?pathToFileURL(path.join(backendTools,'scripts/lib/backend-delivery.mjs')):'./lib/backend-delivery.mjs')",,unresolved-dynamic,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,14,scripts-literal,scripts/lib/backend-delivery.mjs,submodules/create-yss-spec/template/scripts/lib/backend-delivery.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,15,dynamic-expression,"import(frontendTools?pathToFileURL(path.join(frontendTools,'scripts/lib/backend-delivery.mjs')):'./lib/backend-delivery.mjs')",,unresolved-dynamic,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,15,scripts-literal,scripts/lib/backend-delivery.mjs,submodules/create-yss-spec/template/scripts/lib/backend-delivery.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,16,dynamic-expression,"import(frontendTools?pathToFileURL(path.join(frontendTools,'scripts/lib/frontend-delivery.mjs')):'./lib/frontend-delivery.mjs')",,unresolved-dynamic,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,16,scripts-literal,scripts/lib/frontend-delivery.mjs,submodules/create-yss-spec/template/scripts/lib/frontend-delivery.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,17,dynamic-expression,"import(frontendTools?pathToFileURL(path.join(frontendTools,'scripts/lib/frontend-delivery-boundary.mjs')):'./lib/frontend-delivery-boundary.mjs')",,unresolved-dynamic,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,17,scripts-literal,scripts/lib/frontend-delivery-boundary.mjs,submodules/create-yss-spec/template/scripts/lib/frontend-delivery-boundary.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,18,dynamic-expression,"import(frontendTools?pathToFileURL(path.join(frontendTools,'scripts/lib/implementation-contract-compiler.mjs')):'./lib/implementation-contract-compiler.mjs')",,unresolved-dynamic,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,18,scripts-literal,scripts/lib/implementation-contract-compiler.mjs,submodules/create-yss-spec/template/scripts/lib/implementation-contract-compiler.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,19,dynamic-expression,"import(frontendTools?pathToFileURL(path.join(frontendTools,'scripts/lib/lifecycle-transition.mjs')):'./lib/lifecycle-transition.mjs')",,unresolved-dynamic,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,19,scripts-literal,scripts/lib/lifecycle-transition.mjs,submodules/create-yss-spec/template/scripts/lib/lifecycle-transition.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,20,import-export,./lib/strategic-handoff-io.mjs,submodules/create-yss-spec/template/scripts/lib/strategic-handoff-io.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,52,scripts-literal,scripts/fixtures/backend-delivery/revision-server.mjs,submodules/create-yss-spec/template/scripts/fixtures/backend-delivery/revision-server.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-implementation-evidence,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-implementation-evidence,3,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-implementation-evidence,4,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-implementation-evidence,5,import-export,node:util,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-implementation-evidence,6,import-export,node:url,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-implementation-evidence,7,import-export,./vendor/yaml.mjs,submodules/create-yss-spec/template/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-implementation-evidence,8,import-export,../.agents/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,submodules/create-yss-spec/template/.agents/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-implementation-evidence,8,scripts-literal,../.agents/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,submodules/create-yss-spec/template/.agents/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-implementation-evidence,9,import-export,./lib/frontend-delivery-boundary.mjs,submodules/create-yss-spec/template/scripts/lib/frontend-delivery-boundary.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-implementation-evidence,28,scripts-literal,scripts/verify-frontend-implementation-evidence,submodules/create-yss-spec/template/scripts/verify-frontend-implementation-evidence,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-implementation-evidence-scenarios,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-implementation-evidence-scenarios,3,import-export,node:os,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-frontend-implementation-evidence-scenarios,4,import-export,node:path,,external-module,lexical-reference-candidate
